COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ACADEMIC_YEAR,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,EVENT
BOWLINGGREENSTATE,2019,Lexi,Augustine,JR,Scottsdale,AZ,USA,,
BOWLINGGREENSTATE,2019,Paige,Bachner,FR,Pittsburgh,PA,USA,,
BOWLINGGREENSTATE,2019,Julia,Beyer,SR,Naperville,IL,USA,,
BOWLINGGREENSTATE,2019,Rachel,Creagh,SR,Clinton Township,MI,USA,,
BOWLINGGREENSTATE,2019,Leslie,Delgado,SR,Ensenada,,MEX,,
BOWLINGGREENSTATE,2019,Lauren,DeMeno,SR,Staten Island,NY,USA,,
BOWLINGGREENSTATE,2019,Jovannah,East,JR,Zion,IL,USA,,
BOWLINGGREENSTATE,2019,Alex,Fochler,SO,Cranberry Township,PA,USA,,
BOWLINGGREENSTATE,2019,Katelyn,Goldstrom,FR,Pittsburgh,PA,USA,,
BOWLINGGREENSTATE,2019,Jasmine,Jones,SO,Myrtle Beach,SC,USA,,
BOWLINGGREENSTATE,2019,Elena,Lawson,SO,Marietta,OH,USA,,
BOWLINGGREENSTATE,2019,Samantha,Marion,SO,Wyckoff,NJ,USA,,
BOWLINGGREENSTATE,2019,Katie,Morsefield,SR,Kent,OH,USA,,
BOWLINGGREENSTATE,2019,Tess,Muir,FR,Woodland Park,NJ,USA,,
BOWLINGGREENSTATE,2019,Kayla,Rose,SR,Hamilton,OH,USA,,
BOWLINGGREENSTATE,2019,Taylor,Worthington,JR,West Warwick,RI,USA,,
